RowOrder,GeneID,Cluster,SC0,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11
3018,DNAJC10,Inter2,-0.517801839,-0.453871006,1.227580857,-1.273961058,-0.832733996,1.785565335,1.618395665,-0.233980165,0.212233158,-0.54471556,-0.416699093,-0.570012299
3019,CLDN12,Inter2,-0.510951472,0.018104116,0.435134269,-0.359814951,2.857544999,-0.720893451,0.152395888,-0.584574057,-0.168398997,-0.77509599,0.412003782,-0.755454134
3020,DBI,Inter2,0.479195993,-0.460909975,-0.616982526,-1.297265863,1.438741071,1.302447149,0.315127047,-0.005070857,-0.839342216,0.156652401,1.139927849,-1.612520074
3021,ATP13A1,Inter2,0.352206768,-0.08071252,0.401865461,-1.104473811,1.783865295,-0.362017318,-0.091476839,-0.581616767,1.649639972,0.152435863,-0.412921922,-1.706794184
3022,CCL5,Inter2,-0.542151704,-0.513036976,-0.651754108,-0.469705035,2.275344325,-0.339868056,-0.531376209,-0.548140653,0.993223317,-0.616613939,1.499071526,-0.55499249
3023,ATP13A2,Inter2,0.555988738,-0.178246991,1.384391433,0.310679848,-1.482039922,0.492596721,0.949620601,0.929020647,-0.799274573,-1.05145275,-1.575500175,0.464216423
3024,BRPF1,Inter2,-0.135523126,1.176449547,-0.56897244,-0.606233365,1.351705047,-0.439980951,-0.540035444,-0.747733867,0.899611264,0.014536999,1.401813348,-1.805637011
3025,AKAP8,Inter2,1.630109366,1.686585078,-0.576591161,-1.015356784,-0.425667153,-0.765945768,-0.319699188,0.070904974,0.899902609,0.751664032,-0.893867303,-1.042038702
3026,DNAJA2,Inter2,1.34136625,-0.147572524,0.795441537,-1.341744162,-0.324902792,0.756753201,0.935000593,0.393611548,0.406228304,0.272122619,-1.407412115,-1.67889246
3027,AUP1,Inter2,0.167915118,0.606732545,-0.110984569,1.342109327,-0.573725481,-0.748414997,-0.305319921,0.664639697,-0.598030562,0.189387248,-2.157150309,1.522841901
3028,AAMP,Inter2,-0.049458282,0.319411168,0.958240386,-1.266707227,0.597703178,0.329074424,0.914987468,0.225339525,1.353913209,-0.652770533,-2.084007528,-0.645725787
3029,CTR9,Inter2,0.078257333,0.183582196,-0.370665682,-1.210189772,0.693151724,-1.196844563,0.780061024,-0.371361008,1.828517708,-0.58465652,1.309644167,-1.139496607
3031,GABRR2,Inter2,-0.332628968,-0.446200728,0.997625677,1.459176069,1.974100675,0.160113206,-0.109598201,0.102931764,-0.951379874,-0.951379874,-0.951379874,-0.951379874
3032,CCL3L1,Inter2,-0.463421005,-0.45153249,-0.121932921,-0.388334331,0.272411654,-0.282382474,-0.479470242,-0.422182693,0.086624256,-0.400529066,3.082139727,-0.431390413
3033,FASTK,Inter2,0.073723019,0.621560819,-0.788913263,-1.710053815,1.034542329,-0.567972661,-0.350014103,-0.089496248,1.290883754,-0.82831659,1.734596667,-0.420539908
3034,BABAM1,Inter2,0.853342309,1.405120702,-0.795188823,0.239741024,-0.778972353,0.07555301,0.017604696,-0.282322251,0.317661322,1.648907479,-1.823167673,-0.878279441
3035,BAK1,Inter2,-0.202123142,-0.667869994,-0.076361873,-0.850812512,0.488524499,0.217925641,0.865774386,-0.963850422,1.521244663,-1.209955352,1.790691056,-0.913186951
3036,ATXN7L3,Inter2,-0.352144367,-0.024476617,0.339286706,-0.399484047,0.859668213,-0.501895232,-0.649501067,-0.48083568,0.322598087,-0.811288924,2.68652447,-0.988451541
3037,ACTR1A,Inter2,0.993049261,1.014701233,0.178918893,-0.498899207,0.049442909,-1.00037375,0.481716164,-0.718511795,0.035090914,-0.008375715,1.582126071,-2.108884979
3039,CNIH4,Inter2,-0.766890536,-1.021078421,-0.682494208,-0.036621201,2.039468627,0.158525275,-0.38556003,-0.191529052,-0.893055126,-0.650559623,1.638872626,0.790921669
3040,E2F4,Inter2,0.874062228,0.169965933,1.058250116,-0.235405122,-0.306670339,0.576312168,1.456467024,0.149025062,-0.795199827,0.375450414,-1.369472264,-1.952785392
3041,BAG1,Inter2,1.120697475,-0.825059748,1.199578745,-0.41461397,-1.144281241,-0.055134588,1.434943497,0.72572288,0.300937216,0.076812973,-0.694748033,-1.724855206
3042,C1orf216,Inter2,1.533186279,-0.641630174,0.522431336,-1.300931751,0.590482603,-0.278154853,1.188606367,0.489648447,0.921225643,-0.630237398,-1.398233894,-0.996392605
3043,DPM2,Inter2,-0.164764054,0.323276646,0.438898437,0.2459942,-1.265315831,-1.522539464,0.537481771,0.870185062,0.555764175,0.905167037,-1.892932969,0.96878499
3044,DNM1L,Inter2,0.803145475,1.677508542,0.644366552,-0.794914667,-0.016399547,-0.883912939,0.042365829,0.327911334,0.691656983,0.589357616,-1.416731436,-1.664353741
3045,ACO2,Inter2,0.821616513,0.924078911,0.549042079,-1.035813899,0.418355581,0.476451819,-0.004613284,-0.59817992,1.537942928,0.013770058,-1.270149652,-1.832501134
3046,EFTUD2,Inter2,0.77049517,0.721902229,0.080169897,-1.614505537,0.502459131,-0.63798285,-0.25315975,0.113025399,1.585751701,0.888165144,-0.404557185,-1.75176335
3047,DNAJB11,Inter2,0.201797052,0.255600254,1.645269129,-0.612154413,0.668657862,-0.295977102,0.961914431,0.730099725,-0.168955539,-1.165714009,-0.118693209,-2.101844181
3048,ECE1,Inter2,0.052335505,0.0272452,-0.228399963,-0.142063332,-0.60790146,-0.554272058,-0.266953969,-0.075258761,-0.546064674,-0.43420263,3.095392322,-0.31985618
3049,ATP2A2,Inter2,0.418945345,0.153910915,0.05495431,-1.278111932,2.153201863,-0.668797459,-0.788845654,0.237169171,0.745948654,0.114404364,0.472547666,-1.615327244
3050,EXOSC4,Inter2,0.165562718,-0.687925351,1.444551441,-0.908474059,-0.653753087,0.814920627,1.220472647,0.50059803,1.043875452,-0.296778622,-1.115316881,-1.527732916
3051,B4GALT5,Inter2,-0.157287254,-0.570651697,-0.107300852,-0.924261033,2.008084829,-0.592268876,0.036646536,-0.119429805,0.166720797,-0.535211531,1.93936544,-1.144406555
3052,ELMO3,Inter2,0.906124944,-0.02456748,1.084874658,-0.589907272,-0.354853547,0.476597911,-0.024213922,-0.001288837,1.505441228,-0.569919264,-0.019102436,-2.389185984
3053,BTBD19,Inter2,-0.357722638,-0.91322176,0.280713346,-0.041153736,1.636468615,0.035913111,-0.553221984,0.257905392,-0.703967949,-0.26282521,2.063858912,-1.4427461
3054,ATAD1,Inter2,-0.699722102,-1.253698514,1.39784479,0.006081361,0.380931999,0.340242602,1.493448014,0.482479844,0.772686023,-1.712292154,-0.572762885,-0.635238978
3057,EGR1,Inter2,-1.121985954,0.182955791,1.445741175,0.87605452,-0.805599494,-0.017008218,1.045666042,-0.11048871,-1.038092733,-0.980020461,1.469777518,-0.946999474
3058,CLINT1,Inter2,-0.413645394,-0.9062869,0.510494776,-1.238593412,1.502203739,0.480471784,-0.264055774,-0.07577241,1.634271595,-0.61891878,0.792601483,-1.402770706
3059,CD164,Inter2,-0.581365904,-0.773235799,0.033120409,-0.300227107,1.078494156,-0.492231122,0.143924734,-0.383511691,0.51476524,-0.894107565,2.554433805,-0.900059157
3060,DDX52,Inter2,1.189748158,0.669208884,0.969913033,-0.474222365,-0.124692481,-0.059001949,0.88934299,-0.202277404,0.679830878,0.084613761,-1.59943743,-2.023026074
3061,B9D2,Inter2,-0.462595578,-0.123508319,-0.581323738,0.519098994,1.723716649,-0.255949613,-1.872606112,-0.416567107,0.023514218,-0.107683513,1.832177441,-0.278273323
3062,AK1,Inter2,0.36548568,-0.526414818,1.288591594,1.098142411,-1.405261606,0.116060468,1.14073473,0.849711976,-1.376226595,-0.145821143,-1.338554211,-0.066448485
3063,ARMC5,Inter2,-0.961939421,-0.113871487,-0.769045822,-0.831121626,1.469956314,0.611335635,0.007358866,-0.39438337,2.32869653,-0.334371425,-0.651376826,-0.361237369
3064,CHTF8,Inter2,-0.232492852,-1.095809191,0.309560845,-0.011105221,2.676437425,-0.720192974,-0.255816062,0.721401493,0.293999119,-0.589880281,-0.131982342,-0.964119961
3065,AP5B1,Inter2,-0.591447691,-0.356731094,-0.581634598,-0.817239345,2.102934196,-0.375569433,-0.791370229,-0.4197262,0.974930317,-0.222510437,1.672649728,-0.594285214
3066,ELOVL1,Inter2,0.202091303,0.36517328,0.604556689,-1.336420756,0.123801304,-0.874633736,-1.423691409,-0.620019183,1.927900824,0.857199521,0.799737177,-0.625695014
3067,ARF3,Inter2,-0.385494478,-0.904140643,0.743293076,-0.83858817,1.635321724,-0.398631863,-0.059829346,-0.061507113,1.405924417,-0.720742903,1.087420484,-1.503025184
3068,DPP9,Inter2,0.288660158,0.359195329,-0.367483701,-0.5897458,1.172532829,-0.563486034,-0.694006488,-1.171923402,0.948075523,0.053598315,1.969939899,-1.40535663
3069,AGO2,Inter2,-0.280037545,-0.0708056,0.267231619,-0.510173284,1.758285958,-0.040015905,-0.939385368,-0.331617276,2.207564821,-0.572038184,-1.052843697,-0.43616554
3070,GAS6-AS1,Inter2,-0.515442132,-0.811131675,0.340175665,-1.139304236,1.293190084,0.532201963,-0.403475257,-0.576104431,2.314620157,-0.010497253,-0.10574229,-0.918490594
3072,ARFGAP2,Inter2,-1.734524062,0.119478225,0.606955205,-1.110052016,0.846104408,0.656390877,-0.292574748,-0.856449689,1.960974457,-0.032759987,0.443026859,-0.606569528
3073,CELSR1,Inter2,-0.877043977,-0.954535537,1.725012955,0.492970935,-0.774962546,0.602760381,0.840977137,0.08176992,-1.325629565,-0.71875991,-0.478351897,1.385792103
3074,FAHD1,Inter2,0.066490262,0.217625332,0.339571678,-1.144956964,-0.392951495,1.074867245,0.483516639,-0.504108137,0.174895131,2.135723828,-1.479810863,-0.970862655
3076,CANX,Inter2,0.050289219,-0.247865889,0.075075583,-1.218868924,1.446356103,-0.593881507,-0.287547103,-0.289722131,1.721498887,-0.564403732,1.286309515,-1.377240019
3078,ATF6B,Inter2,-0.737119825,0.384233954,-0.313080187,-1.272185254,1.462270434,-0.163545591,-0.709201141,-0.671378528,2.230981902,-0.057023962,0.413668664,-0.567620467
3079,FBRS,Inter2,-0.586429942,-1.085726033,-0.136107006,-1.468985372,0.999517231,0.953689658,0.68605612,-0.815257686,0.993909153,-0.001557146,1.488004836,-1.027113815
3080,CHMP1A,Inter2,-0.637531964,-0.581586136,-0.726794272,-0.549249813,1.20890221,-0.290988057,-0.23564583,-0.482947056,1.006391959,-0.300765816,2.411096791,-0.820882016
3081,ASH1L-AS1,Inter2,-0.440816908,-1.262879348,0.370518594,-1.034210008,-0.230462593,2.24890041,-0.083133022,-0.523826047,-0.164345176,1.18859255,-0.798981062,0.73064261
3082,CCZ1B,Inter2,-0.989797158,-1.171580185,0.312908483,0.753798305,0.833828456,0.580781452,0.910437989,0.538000749,-0.20613287,-1.409305688,1.300180187,-1.453119721
3083,CYB561D2,Inter2,-1.037595798,-1.399914708,0.813091956,-0.694915509,1.836873514,1.296089062,-0.189820286,-0.182164919,-0.234038196,-0.662748986,0.968804909,-0.513661039
3084,ASPG,Inter2,1.205271673,0.878299897,-0.686156707,0.027484765,-1.156199339,0.389130285,0.456153551,-0.616827373,-1.487785623,1.54199619,-1.137167964,0.585800645
3085,CHPF2,Inter2,-0.681073803,-0.694451309,-0.105155616,-0.753000002,1.400082051,-0.454142764,-0.239867984,-0.614149792,1.792237281,-0.910558997,1.639862975,-0.379782039
3086,DERL1,Inter2,-0.512114233,-0.779049643,-0.201740104,-0.550107759,1.69680896,-0.264203023,-0.375271902,-0.158576258,1.551684809,-0.955565571,1.539276157,-0.991141433
3087,BATF,Inter2,-0.658892034,-0.965964312,-0.2529598,-0.387724306,1.590460082,-0.415959626,-0.002330692,-0.370849725,0.780597295,-0.824946751,2.19487058,-0.68630071
3088,ARL2BP,Inter2,0.044893925,-1.598421777,0.163678361,-0.239522174,0.959484468,-0.073634978,1.183328649,-0.23034197,0.259859163,-0.678458465,1.752264709,-1.543129912
3089,FBXO6,Inter2,-0.783762957,-0.896736851,0.035390883,-0.958459559,1.907487948,-0.092090934,-0.170479557,-0.467023375,0.523344529,-0.404678308,1.971784611,-0.66477643
3090,ARAP3,Inter2,-0.394822678,-0.263460353,-0.398349876,-0.627516076,1.79491136,-0.510695222,-0.449587482,-0.44606346,0.390611249,-0.714619496,2.286926576,-0.667334543
3091,FRMD8,Inter2,0.22744883,-0.792357146,0.135536477,-0.264865827,1.793661139,-0.076555286,0.283920138,-0.567248511,-1.034238103,-0.694533586,2.00543284,-1.016200964
3092,ARPC3,Inter2,-1.222482819,-1.408559385,0.249779501,-0.286678003,1.689682746,0.51425042,0.118473888,-0.276966774,0.131354032,-1.227049387,1.623195972,0.094999809
3093,ENC1,Inter2,-0.153748286,-0.482030304,-0.652247247,-0.734957894,1.789309735,-0.681662151,-0.613986669,-0.108103358,0.720468849,-0.473144525,2.111794975,-0.721693126
3094,DYSF,Inter2,-0.484276195,-0.42861051,-0.46247665,-0.455861867,1.36419625,-0.423600321,-0.449834665,-0.264388691,-0.299507105,-0.370603699,2.723762391,-0.448798938
3095,ATG3,Inter2,-0.673689107,-0.547829351,-0.800460326,-0.20510487,0.543051164,-0.773104833,-0.677206578,-0.303969221,1.851347382,-0.423474373,2.121434007,-0.110993894
3096,ESRRA,Inter2,-0.229829193,-0.590945149,0.706631049,-0.852344108,0.952249047,-0.271587161,0.074667833,-0.327022504,2.224547971,-1.110530776,0.694782164,-1.270619173
3097,ABCF3,Inter2,0.359494016,-0.268169809,0.4472645,-1.000155529,0.241889733,-0.447703329,-0.248652435,-0.704171602,2.194817313,-0.231449424,1.216255693,-1.559419127
3098,C14orf119,Inter2,-0.719756105,-1.311982678,1.110897203,-1.014655409,1.289702455,0.23836044,0.806570911,-0.530818588,0.954624322,-0.941702771,1.069181471,-0.950421252
3099,BECN1,Inter2,-0.507718244,-0.665793655,0.271896547,-0.910880115,1.287634381,0.277978832,0.123015082,-0.438063603,1.587535119,-1.032706908,1.393915836,-1.386813271
3100,DCAKD,InterLate,0.151125107,0.589554294,0.567648796,1.199063093,-1.693843086,0.500647882,-0.060771455,1.019847092,-1.072712035,0.811060805,-1.666959349,-0.344661145
3101,GALK1,InterLate,0.89694745,0.342303424,0.28920671,0.096691215,-1.631535211,0.341379281,0.387423694,0.689873057,-0.465198481,1.241453075,-2.196174272,0.007630058
3102,FFAR1,InterLate,0.401589915,-0.157368885,-0.369975281,-0.245380455,-0.588977365,-0.149473403,0.588812057,-0.758952315,-0.25129859,-0.528681438,2.882023695,-0.822317936
3103,DIO3OS,InterLate,-0.045428568,-0.358177964,-0.501673033,-0.501673033,-0.501673033,-0.501673033,-0.137938196,2.687856034,-0.501673033,-0.501673033,1.365399926,-0.501673033
3105,FAM106A,InterLate,-0.368064412,-0.388326,-0.459809027,-0.430194602,1.830169321,-0.3560374,-0.500000788,-0.452926315,-0.295734505,-0.31992067,2.400248434,-0.659404036
3106,C7orf57,InterLate,-0.44362071,-0.126923947,-0.44362071,0.561424074,-0.44362071,-0.44362071,-0.44362071,0.10046395,-0.44362071,-0.44362071,-0.44362071,3.0140016
3107,ELF3,InterLate,0.102447023,-0.614792305,-0.742497007,-0.489730605,0.155835291,-0.42364351,-0.668856217,-0.324948528,1.735861579,-0.008350438,2.25688007,-0.978205353
3110,ALOXE3,InterLate,-0.468216649,-0.468216649,2.460774498,0.029612019,-0.468216649,-0.468216649,-0.468216649,-0.468216649,1.723563322,-0.468216649,-0.468216649,-0.468216649
3111,CLPSL2,InterLate,1.119902901,0.141954427,1.264943001,1.650080994,-0.241311005,-1.457372329,-0.116859758,-0.192955812,0.129554031,-0.577884369,-0.041569894,-1.678482186
3112,FBLL1,InterLate,-0.211429894,-0.702523166,-0.702523166,0.599327168,-0.702523166,-0.702523166,1.06256982,-0.702523166,1.761501893,1.705693175,-0.702523166,-0.702523166
3115,APTX,InterLate,0.218246998,-0.41491496,0.576493613,-1.280155729,0.593472618,0.889650478,0.518418911,-0.931577507,2.097427043,-1.07255606,-0.232705435,-0.961799971
3116,ARL4D,InterLate,0.435558499,0.816968269,-0.751326236,0.584532992,-1.241778926,0.876002723,-0.742679423,0.685619193,-1.071636189,1.739177205,-1.316166588,-0.014271519
3118,FOXD4L3,InterLate,-0.619371753,-0.040352305,-0.619371753,0.23993527,1.871347123,0.086118366,-0.619371753,-0.619371753,-0.619371753,-0.619371753,2.17855382,-0.619371753
3121,ALG1L2,InterLate,-0.422051056,1.028788652,1.519676715,-1.579513516,0.6625624,-0.071427589,1.518374968,-1.005237006,-0.359044189,0.092651588,-0.919134311,-0.465646657
3127,EFCAB14-AS1,InterLate,-0.69639374,-0.435620934,-0.956956004,-0.056067718,0.033205265,0.975557732,-0.956956004,1.544735902,1.610886221,-0.956956004,0.851521285,-0.956956004
3129,ARMC12,InterLate,-1.150429322,0.111128885,0.939579704,-0.32681926,-0.224155682,-0.026715718,-0.481907933,-0.128640063,2.499448965,-1.361253821,0.437736858,-0.287972612
3130,ARPC4,InterLate,-0.384150914,-0.37540736,-0.472550775,-0.979636903,1.229527438,-0.231852213,-0.286605323,-0.509211491,1.464020793,-0.543619756,2.059537434,-0.97005093
3132,FBXL8,InterLate,-0.075848977,-1.110508608,0.909157969,-1.618830448,0.029233359,1.190421389,1.578596351,0.284687575,0.360715459,-0.27386308,0.171363297,-1.445124284
3133,ESRRG,InterLate,0.584620773,-0.618058642,0.807796653,-0.618058642,-0.618058642,2.342230571,-0.618058642,1.209821139,-0.618058642,-0.618058642,-0.618058642,-0.618058642
3135,ACRBP,InterLate,-0.523136363,-0.583859211,-0.137185093,-0.120492101,0.438673572,0.352304049,-0.923127815,2.546931295,-0.965409801,-1.09688664,0.349436348,0.662751759
3137,C17orf99,InterLate,-0.359805111,-0.07577195,-0.359805111,-0.22972675,3.147133907,-0.359805111,-0.359805111,-0.359805111,-0.359805111,0.036805685,-0.359805111,-0.359805111
3138,EREG,InterLate,-0.700766284,-0.364844895,-0.265930764,-0.700766284,-0.700766284,0.340941753,-0.700766284,0.684727459,1.966952331,-0.700766284,1.842751821,-0.700766284
3139,EML2-AS1,InterLate,-0.706458676,-0.97903048,0.432174105,-0.755523671,1.696697509,-0.169606023,0.187010492,0.114947604,2.050634674,-0.943487519,-0.853437115,-0.0739209
3141,FNDC8,InterLate,-0.139910415,0.315599597,-0.200906754,0.114465367,-0.374382479,0.005155804,-0.549829452,-0.549829452,-0.549829452,3.02912614,-0.549829452,-0.549829452
3142,DGKQ,InterLate,0.051420249,0.729174507,0.093410945,-0.756680117,-0.03179898,-0.149384501,0.017438668,0.008036304,0.595000468,0.630614527,1.456288142,-2.643520211
3143,ALKBH7,InterLate,-0.174579292,-0.559761474,1.187315237,-0.962773356,0.6111176,0.860008594,0.720649152,0.011163169,1.516809983,-0.457932444,-1.817475424,-0.934541746
3144,BEST2,InterLate,0.083971753,-0.394832901,-0.452114216,-0.938461183,-0.136852087,1.009898001,0.313005873,-0.938461183,-0.938461183,2.127015494,-0.938461183,1.203752814
3149,EMC10,InterLate,-0.364223122,-0.707913953,0.385530052,-0.793772552,1.69121384,-0.592211244,0.186101711,-0.123936452,2.016887456,-1.065684218,0.363472438,-0.995463956
3150,CHI3L2,InterLate,0.155943475,-0.881826133,1.205839385,-0.27090661,-1.073967211,-1.43559999,0.668181518,0.758922466,-0.289101438,-0.85749537,1.89734496,0.122664949
3152,C3orf49,InterLate,-0.733346144,-0.017459874,1.978604056,0.295220509,-0.314433787,0.798682601,1.425564212,-0.965697123,-0.392777608,0.158373436,-1.324216076,-0.908514202
3155,ATP8B1,InterLate,0.296928108,-0.484467084,0.95645241,-0.703523226,-1.26595318,2.187158447,0.570299447,-0.011936215,-0.551876221,0.140367386,-1.458092164,0.324642292
3157,CYP1B1-AS1,InterLate,0.03277755,-0.392547123,-0.101229302,-0.281031393,-0.210131651,-0.78513434,-0.282900495,-0.240195419,-0.78513434,0.134862592,3.050117607,-0.139453686
3159,ARG1,InterLate,-0.364197311,-0.318786686,-0.371713019,-0.373911205,0.011820841,-0.376299276,-0.364331843,-0.376299276,0.142205788,-0.376299276,3.127388105,-0.359576843
3160,CIB1,InterLate,-0.227785041,-1.788027116,-0.012242288,-1.247337417,0.793962433,0.909315341,-0.200537207,-0.175808029,1.889079238,-0.332748314,0.870784135,-0.478655734
3162,FOXD2,InterLate,0.639242192,-1.083008712,1.215417228,0.454445354,0.068974848,-1.083008712,-1.083008712,-0.499990272,0.78095326,-0.151403423,-1.083008712,1.824395661
3165,C2orf81,InterLate,-0.692004957,-0.972814621,1.331702338,-0.907049096,0.475731504,2.109066343,0.311302117,-0.614263892,-0.321255776,-0.290003474,0.665120648,-1.095531135
3167,EIF3C,InterLate,0.417989103,-0.73282108,0.360674515,-1.437613406,-0.500519321,0.375503857,0.104070668,-0.054516249,1.895351887,1.489851748,-1.090875457,-0.827096265
3168,GALNT6,InterLate,-0.522483068,-0.521318922,0.910364268,-0.572696909,0.214913886,-0.379085236,-0.469179042,-0.113061451,2.825205372,-0.666777744,-0.036573971,-0.669307184
3169,CMPK2,InterLate,0.557043317,1.282652446,-1.096456819,0.469483372,-1.619214509,-1.011007883,-0.364377954,0.11397009,-0.194775626,1.404040828,-0.69741361,1.156056347
3170,BACH2,InterLate,0.563654422,0.834121635,-0.771935797,-0.309396194,-1.506583591,1.122708769,0.479949519,-0.11040444,-1.024553506,1.778454154,-1.14116377,0.085148799
3177,C19orf47,InterLate,0.548103251,0.383217311,-0.363118586,0.866597209,1.048199093,-2.365267397,-0.748434978,1.057597348,0.229304233,-0.91804329,0.560071884,-0.298226078
3178,CAV1,InterLate,-0.577094371,-0.703903768,2.613891903,-0.663994042,-0.781201256,-0.427901727,-0.512393378,0.669208485,0.814090124,0.002106158,0.348393129,-0.781201256
3179,C1orf220,InterLate,0.074838837,0.976647646,-0.44832272,0.474698679,-0.641290195,1.536761496,-1.067936959,-0.813894588,-1.082272602,1.603635211,-1.050630682,0.437765878
